,calculated_duration
12379,124.0
12380,1281.0
12381,93.0
12382,124.0
12383,489.0
12384,1095.0
12385,217.0
12386,124.0
12387,
12388,
12389,
12390,365.0
12391,124.0
12392,885.0
12393,62.0
12394,365.0
12395,
12396,5537.0
12397,1739.0
12398,520.0
12399,1584.0
12400,1460.0
12401,1522.0
12402,
12403,3502.0
12404,520.0
12405,2469.0
12406,217.0
12407,916.0
12408,613.0
12409,2314.0
12410,885.0
12411,1009.0
12412,
12413,2252.0
12414,1250.0
12415,93.0
12416,
12417,1405.0
12418,279.0
12419,124.0
12420,3285.0
12421,248.0
12422,279.0
12423,3595.0
12424,1188.0
12425,217.0
12426,551.0
12427,427.0
12428,551.0
12429,551.0
12430,978.0
12431,1374.0
12432,520.0
12433,1009.0
12434,2042.0
12435,186.0
12436,248.0
12437,730.0
12438,365.0
12439,730.0
12440,1460.0
12441,1343.0
12442,978.0
12443,1801.0
12444,427.0
12445,792.0
12446,427.0
12447,279.0
12448,947.0
12449,916.0
12450,248.0
12451,978.0
12452,3075.0
12453,706.0
12454,792.0
12455,0.0
12456,675.0
12457,365.0
12458,675.0
12459,1887.0
12460,
12461,885.0
12462,155.0
12463,0.0
12464,1095.0
12465,1095.0
12466,1188.0
12467,3137.0
12468,4325.0
12469,520.0
12470,706.0
12471,365.0
12472,916.0
12473,885.0
12474,854.0
12475,1584.0
12476,2011.0
12477,730.0
12478,792.0
12479,1095.0
12480,2135.0
12481,823.0
12482,854.0
12483,365.0
12484,124.0
12485,186.0
12486,310.0
12487,1770.0
12488,62.0
12489,2252.0
12490,706.0
12491,186.0
12492,124.0
12493,2555.0
12494,3044.0
12495,365.0
12496,7486.0
12497,
12498,1918.0
12499,2500.0
12500,3595.0
12501,3199.0
12502,4232.0
12503,2042.0
12504,730.0
12505,1071.0
12506,1770.0
12507,2135.0
12508,4869.0
12509,644.0
12510,2648.0
12511,2283.0
12512,489.0
12513,854.0
12514,1009.0
12515,792.0
12516,3595.0
12517,5358.0
12518,2011.0
12519,458.0
12520,1343.0
12521,124.0
12522,730.0
12523,62.0
12524,
12525,
12526,
12527,1343.0
12528,2345.0
12529,1312.0
12530,4690.0
12531,730.0
12532,823.0
12533,155.0
12534,341.0
12535,279.0
12536,582.0
12537,62.0
12538,
12539,
12540,644.0
12541,520.0
12542,675.0
12543,427.0
12544,613.0
12545,730.0
12546,6150.0
12547,365.0
12548,1801.0
12549,706.0
12550,217.0
12551,365.0
12552,186.0
12553,365.0
12554,582.0
12555,1436.0
12556,155.0
12557,186.0
12558,124.0
12559,1219.0
12560,551.0
12561,730.0
12562,1436.0
12563,675.0
12564,644.0
12565,186.0
12566,823.0
12567,365.0
12568,2920.0
12569,792.0
12570,1825.0
12571,978.0
12572,365.0
12573,217.0
12574,155.0
12575,62.0
12576,62.0
12577,2011.0
12578,2920.0
12579,93.0
12580,2190.0
12581,248.0
12582,124.0
12583,4139.0
12584,
12585,310.0
12586,365.0
12587,582.0
12588,427.0
12589,730.0
12590,93.0
12591,2438.0
12592,186.0
12593,248.0
12594,854.0
12595,520.0
12596,582.0
12597,730.0
12598,458.0
12599,730.0
12600,365.0
12601,248.0
12602,1009.0
12603,730.0
12604,4807.0
12605,823.0
12606,310.0
12607,279.0
12608,186.0
12609,310.0
12610,613.0
12611,2190.0
12612,854.0
12613,3137.0
12614,823.0
12615,854.0
12616,1219.0
12617,823.0
12618,7665.0
12619,
12620,2166.0
12621,792.0
12622,310.0
12623,730.0
12624,3805.0
12625,365.0
12626,365.0
12627,217.0
12628,186.0
12629,365.0
12630,
12631,7300.0
12632,1553.0
12633,124.0
12634,427.0
12635,792.0
12636,62.0
12637,947.0
12638,
12639,916.0
12640,916.0
12641,365.0
12642,551.0
12643,427.0
12644,582.0
12645,365.0
12646,62.0
12647,186.0
12648,341.0
12649,458.0
12650,
12651,5692.0
12652,675.0
12653,365.0
12654,2500.0
12655,3285.0
12656,1250.0
12657,1071.0
12658,365.0
12659,365.0
12660,248.0
12661,520.0
12662,1009.0
12663,
12664,551.0
12665,916.0
12666,885.0
12667,62.0
12668,
12669,2741.0
12670,1281.0
12671,124.0
12672,155.0
12673,62.0
12674,1250.0
12675,
12676,947.0
12677,458.0
12678,62.0
12679,93.0
12680,62.0
12681,62.0
12682,1708.0
12683,93.0
12684,916.0
12685,310.0
12686,365.0
12687,1071.0
12688,1071.0
12689,
12690,1522.0
12691,458.0
12692,341.0
12693,365.0
12694,1219.0
12695,582.0
12696,551.0
12697,93.0
12698,93.0
12699,4325.0
12700,5265.0
12701,341.0
12702,3712.0
12703,2314.0
12704,427.0
12705,1801.0
12706,186.0
12707,248.0
12708,365.0
12709,
12710,1801.0
12711,2073.0
12712,186.0
12713,248.0
12714,823.0
12715,644.0
12716,186.0
12717,489.0
12718,1040.0
12719,248.0
12720,1040.0
12721,1646.0
12722,365.0
12723,1095.0
12724,0.0
12725,186.0
12726,365.0
12727,885.0
12728,279.0
12729,3650.0
12730,978.0
12731,644.0
12732,93.0
12733,823.0
12734,675.0
12735,1646.0
12736,916.0
12737,1584.0
12738,155.0
12739,1343.0
12740,2166.0
12741,217.0
12742,186.0
12743,3285.0
12744,3960.0
12745,947.0
12746,1825.0
12747,3285.0
12748,124.0
12749,947.0
12750,978.0
12751,613.0
12752,62.0
12753,
12754,
12755,1677.0
12756,551.0
12757,1801.0
12758,458.0
12759,706.0
12760,
12761,916.0
12762,427.0
12763,885.0
12764,248.0
12765,854.0
12766,155.0
12767,93.0
12768,489.0
12769,93.0
12770,2920.0
12771,730.0
12772,341.0
12773,1281.0
12774,489.0
12775,1405.0
12776,
12777,1460.0
12778,217.0
12779,1095.0
12780,947.0
12781,1009.0
12782,792.0
12783,458.0
12784,3285.0
12785,1009.0
12786,978.0
12787,613.0
12788,582.0
12789,217.0
12790,124.0
12791,1825.0
12792,365.0
12793,706.0
12794,1770.0
12795,947.0
12796,1219.0
12797,186.0
12798,551.0
12799,730.0
12800,730.0
12801,1739.0
12802,885.0
12803,93.0
12804,1918.0
12805,706.0
12806,1677.0
12807,730.0
12808,916.0
12809,458.0
12810,365.0
12811,
12812,
12813,458.0
12814,1219.0
12815,341.0
12816,582.0
12817,1188.0
12818,279.0
12819,
12820,
12821,
12822,
12823,248.0
12824,124.0
12825,1405.0
12826,155.0
12827,613.0
12828,2376.0
12829,155.0
12830,730.0
12831,613.0
12832,792.0
12833,978.0
12834,916.0
12835,489.0
12836,730.0
12837,582.0
12838,613.0
12839,1095.0
12840,1405.0
12841,186.0
12842,792.0
12843,
12844,1343.0
12845,1095.0
12846,2190.0
12847,1739.0
12848,2741.0
12849,1405.0
12850,93.0
12851,310.0
12852,248.0
12853,93.0
12854,551.0
12855,186.0
12856,458.0
12857,365.0
12858,2135.0
12859,1040.0
12860,582.0
12861,582.0
12862,1770.0
12863,
12864,
12865,
12866,
12867,
12868,613.0
12869,341.0
12870,1281.0
12871,947.0
12872,730.0
12873,2011.0
12874,365.0
12875,1095.0
12876,1739.0
12877,582.0
12878,730.0
12879,2500.0
12880,2741.0
12881,1312.0
12882,155.0
12883,1095.0
12884,1095.0
12885,3075.0
12886,1219.0
12887,613.0
12888,792.0
12889,186.0
12890,730.0
12891,155.0
12892,427.0
12893,155.0
12894,
12895,885.0
12896,217.0
12897,489.0
12898,2073.0
12899,5964.0
12900,217.0
12901,2407.0
12902,217.0
12903,155.0
12904,1460.0
12905,
12906,
12907,1825.0
12908,
12909,3013.0
12910,0.0
12911,365.0
12912,62.0
12913,
12914,1009.0
12915,1095.0
12916,341.0
12917,489.0
12918,93.0
12919,1219.0
12920,
12921,2741.0
12922,1460.0
12923,1460.0
12924,1009.0
12925,978.0
12926,458.0
12927,1157.0
12928,248.0
12929,706.0
12930,675.0
12931,1009.0
12932,2803.0
12933,706.0
12934,365.0
12935,1436.0
12936,489.0
12937,310.0
12938,675.0
12939,248.0
12940,341.0
12941,2011.0
12942,279.0
12943,1584.0
12944,3285.0
12945,1460.0
12946,3409.0
12947,2011.0
12948,1825.0
12949,1188.0
12950,1677.0
12951,1095.0
12952,520.0
12953,62.0
12954,582.0
12955,248.0
12956,823.0
12957,1095.0
12958,124.0
12959,1095.0
12960,1281.0
12961,1095.0
12962,706.0
12963,2376.0
12964,93.0
12965,730.0
12966,124.0
12967,155.0
12968,
12969,4745.0
12970,947.0
12971,1770.0
12972,1460.0
12973,1405.0
12974,489.0
12975,792.0
12976,365.0
12977,365.0
12978,279.0
12979,1405.0
12980,4015.0
12981,1460.0
12982,916.0
12983,2190.0
12984,644.0
12985,1825.0
12986,792.0
12987,365.0
12988,1009.0
12989,1677.0
12990,730.0
12991,458.0
12992,1615.0
12993,885.0
12994,675.0
12995,62.0
12996,2376.0
12997,427.0
12998,1157.0
12999,279.0
13000,124.0
13001,
13002,1708.0
13003,279.0
13004,310.0
13005,489.0
13006,279.0
13007,613.0
13008,155.0
13009,3230.0
13010,5475.0
13011,730.0
13012,2104.0
13013,706.0
13014,365.0
13015,3013.0
13016,1071.0
13017,1095.0
13018,217.0
13019,
13020,1460.0
13021,4325.0
13022,365.0
13023,124.0
13024,186.0
13025,248.0
13026,2555.0
13027,1460.0
13028,93.0
13029,186.0
13030,3044.0
13031,644.0
13032,2104.0
13033,1460.0
13034,730.0
13035,279.0
13036,427.0
13037,458.0
13038,792.0
13039,7944.0
13040,613.0
13041,644.0
13042,217.0
13043,62.0
13044,1949.0
13045,582.0
13046,310.0
13047,365.0
13048,186.0
13049,1095.0
13050,978.0
13051,644.0
13052,0.0
13053,186.0
13054,1646.0
13055,248.0
13056,489.0
13057,947.0
13058,1095.0
13059,2803.0
13060,823.0
13061,1460.0
13062,124.0
13063,2834.0
13064,155.0
13065,93.0
13066,
13067,730.0
13068,1095.0
13069,520.0
13070,675.0
13071,885.0
13072,730.0
13073,1157.0
13074,551.0
13075,730.0
13076,916.0
13077,1095.0
13078,124.0
13079,310.0
13080,365.0
13081,365.0
13082,217.0
13083,520.0
13084,458.0
13085,1677.0
13086,3347.0
13087,3502.0
13088,4442.0
13089,155.0
13090,186.0
13091,2190.0
13092,675.0
13093,155.0
13094,310.0
13095,186.0
13096,1219.0
13097,1095.0
13098,279.0
13099,1825.0
13100,365.0
13101,186.0
13102,1825.0
13103,5754.0
13104,3471.0
13105,186.0
13106,1157.0
13107,706.0
13108,365.0
13109,706.0
13110,520.0
13111,217.0
13112,62.0
13113,582.0
13114,1646.0
13115,551.0
13116,823.0
13117,520.0
13118,730.0
13119,1405.0
13120,1095.0
13121,3347.0
13122,155.0
13123,3595.0
13124,730.0
13125,0.0
13126,
13127,1436.0
13128,489.0
13129,341.0
13130,217.0
13131,1584.0
13132,520.0
13133,93.0
13134,730.0
13135,1188.0
13136,706.0
13137,1343.0
13138,1343.0
13139,310.0
13140,2166.0
13141,675.0
13142,1374.0
13143,730.0
13144,3378.0
13145,1801.0
13146,1615.0
13147,916.0
13148,1825.0
13149,489.0
13150,730.0
13151,730.0
13152,792.0
13153,823.0
13154,1460.0
13155,730.0
13156,365.0
13157,520.0
13158,1646.0
13159,520.0
13160,
13161,
13162,310.0
13163,730.0
13164,916.0
13165,582.0
13166,279.0
13167,4108.0
13168,
13169,186.0
13170,248.0
13171,706.0
13172,1436.0
13173,644.0
13174,947.0
13175,706.0
13176,1677.0
13177,978.0
13178,2982.0
13179,916.0
13180,3013.0
13181,3285.0
13182,1460.0
13183,1312.0
13184,279.0
13185,730.0
13186,1770.0
13187,0.0
13188,62.0
13189,155.0
13190,644.0
13191,730.0
13192,489.0
13193,186.0
13194,155.0
13195,365.0
13196,124.0
13197,93.0
13198,
13199,
13200,1460.0
13201,2252.0
13202,582.0
13203,
13204,675.0
13205,582.0
13206,93.0
13207,489.0
13208,1095.0
13209,
13210,124.0
13211,124.0
13212,1646.0
13213,93.0
13214,1188.0
13215,520.0
13216,
13217,217.0
13218,978.0
13219,1436.0
13220,1188.0
13221,365.0
13222,2555.0
13223,365.0
13224,365.0
13225,2710.0
13226,93.0
13227,124.0
13228,1009.0
13229,520.0
13230,186.0
13231,613.0
13232,730.0
13233,823.0
13234,155.0
13235,
13236,2555.0
13237,1157.0
13238,4380.0
13239,427.0
13240,823.0
13241,248.0
13242,310.0
13243,365.0
13244,341.0
13245,489.0
13246,124.0
13247,62.0
13248,
13249,2920.0
13250,
13251,
13252,
13253,341.0
13254,2135.0
13255,365.0
13256,365.0
13257,582.0
13258,365.0
13259,644.0
13260,978.0
13261,248.0
13262,0.0
13263,730.0
13264,730.0
13265,730.0
13266,1460.0
13267,1219.0
13268,551.0
13269,365.0
13270,551.0
13271,279.0
13272,2469.0
13273,248.0
13274,1095.0
13275,1312.0
13276,62.0
13277,1887.0
13278,2345.0
13279,916.0
13280,1219.0
13281,186.0
13282,186.0
13283,186.0
13284,186.0
13285,1312.0
13286,2190.0
13287,365.0
13288,1095.0
13289,1887.0
13290,3230.0
13291,365.0
13292,1009.0
13293,93.0
13294,1281.0
13295,1250.0
13296,520.0
13297,520.0
13298,1188.0
13299,520.0
13300,1188.0
13301,947.0
13302,675.0
13303,978.0
13304,1460.0
13305,644.0
13306,
13307,279.0
13308,4380.0
13309,186.0
13310,885.0
13311,365.0
13312,155.0
13313,365.0
13314,93.0
13315,1918.0
13316,2252.0
13317,124.0
13318,792.0
13319,2648.0
13320,1219.0
13321,520.0
13322,4566.0
13323,4690.0
13324,427.0
13325,1708.0
13326,427.0
13327,489.0
13328,916.0
13329,613.0
13330,
13331,3533.0
13332,279.0
13333,1343.0
13334,
13335,6088.0
13336,6088.0
13337,2011.0
13338,1677.0
13339,3285.0
13340,365.0
13341,93.0
13342,675.0
13343,885.0
13344,823.0
13345,62.0
13346,792.0
13347,613.0
13348,310.0
13349,582.0
13350,
13351,
13352,730.0
13353,520.0
13354,978.0
13355,1615.0
13356,1460.0
13357,1157.0
13358,186.0
13359,792.0
13360,341.0
13361,3285.0
13362,
13363,
13364,2073.0
13365,458.0
13366,1188.0
13367,5599.0
13368,2011.0
13369,1312.0
13370,1312.0
13371,1770.0
13372,2865.0
13373,1188.0
13374,1188.0
13375,124.0
13376,365.0
13377,551.0
13378,551.0
13379,520.0
13380,155.0
13381,427.0
13382,427.0
13383,551.0
13384,916.0
13385,823.0
13386,947.0
13387,155.0
13388,186.0
13389,217.0
13390,186.0
13391,3595.0
13392,6694.0
13393,186.0
13394,1312.0
13395,1584.0
13396,5327.0
13397,5327.0
13398,1677.0
13399,4170.0
13400,1825.0
13401,3774.0
13402,551.0
13403,365.0
13404,582.0
13405,
13406,1739.0
13407,2135.0
13408,1677.0
13409,3929.0
13410,1980.0
13411,2345.0
13412,2407.0
13413,2283.0
13414,1250.0
13415,365.0
13416,2135.0
13417,551.0
13418,947.0
13419,489.0
13420,1615.0
13421,341.0
13422,1281.0
13423,978.0
13424,916.0
13425,217.0
13426,217.0
13427,248.0
13428,124.0
13429,551.0
13430,706.0
13431,1770.0
13432,
13433,4628.0
13434,4628.0
13435,644.0
13436,2073.0
13437,551.0
13438,341.0
13439,1460.0
13440,248.0
13441,186.0
13442,93.0
13443,885.0
13444,458.0
13445,1009.0
13446,1770.0
13447,1770.0
13448,155.0
13449,365.0
13450,1071.0
13451,365.0
13452,124.0
13453,93.0
13454,3285.0
13455,854.0
13456,1374.0
13457,248.0
13458,217.0
13459,2314.0
13460,62.0
13461,93.0
13462,1677.0
13463,2190.0
13464,885.0
13465,155.0
13466,217.0
13467,365.0
13468,730.0
13469,730.0
13470,155.0
13471,186.0
13472,1522.0
13473,520.0
13474,2648.0
13475,1615.0
13476,93.0
13477,248.0
13478,520.0
13479,520.0
13480,3075.0
13481,427.0
13482,310.0
13483,551.0
13484,551.0
13485,
13486,1708.0
13487,458.0
13488,1312.0
13489,823.0
13490,730.0
13491,2469.0
13492,365.0
13493,1095.0
13494,365.0
13495,2865.0
13496,1677.0
13497,427.0
13498,365.0
13499,947.0
13500,341.0
13501,365.0
13502,341.0
13503,1312.0
13504,1918.0
13505,792.0
13506,1553.0
13507,792.0
13508,248.0
13509,1071.0
13510,1071.0
13511,1071.0
13512,1157.0
13513,
13514,
13515,124.0
13516,613.0
13517,730.0
13518,730.0
13519,675.0
13520,1095.0
13521,1708.0
13522,365.0
13523,186.0
13524,551.0
13525,93.0
13526,1646.0
13527,427.0
13528,489.0
13529,520.0
13530,644.0
13531,582.0
13532,675.0
13533,310.0
13534,582.0
13535,2073.0
13536,1040.0
13537,489.0
13538,1009.0
13539,1095.0
13540,365.0
13541,365.0
13542,706.0
13543,1949.0
13544,93.0
13545,93.0
13546,155.0
13547,489.0
13548,365.0
13549,458.0
13550,916.0
13551,186.0
13552,310.0
13553,458.0
13554,341.0
13555,341.0
13556,93.0
13557,155.0
13558,458.0
13559,217.0
13560,1095.0
13561,248.0
13562,217.0
13563,217.0
13564,310.0
13565,155.0
13566,155.0
13567,93.0
13568,365.0
13569,217.0
13570,706.0
13571,217.0
13572,916.0
13573,1677.0
13574,1646.0
13575,1522.0
13576,706.0
13577,310.0
13578,1095.0
13579,792.0
13580,217.0
13581,1615.0
13582,2345.0
13583,
13584,1770.0
13585,0.0
13586,0.0
13587,1250.0
13588,1219.0
13589,1436.0
13590,730.0
13591,1646.0
13592,186.0
13593,520.0
13594,1460.0
13595,613.0
13596,186.0
13597,310.0
13598,582.0
13599,854.0
13600,730.0
13601,978.0
13602,1219.0
13603,823.0
13604,248.0
13605,310.0
13606,155.0
13607,186.0
13608,
13609,978.0
13610,62.0
13611,341.0
13612,1312.0
13613,1584.0
13614,1188.0
13615,217.0
13616,310.0
13617,1553.0
13618,186.0
13619,365.0
13620,916.0
13621,1157.0
13622,520.0
13623,341.0
13624,730.0
13625,427.0
13626,365.0
13627,675.0
13628,248.0
13629,124.0
13630,644.0
13631,248.0
13632,916.0
13633,93.0
13634,93.0
13635,1460.0
13636,365.0
13637,458.0
13638,489.0
13639,730.0
13640,2073.0
13641,248.0
13642,458.0
13643,310.0
13644,792.0
13645,93.0
13646,217.0
13647,885.0
13648,1825.0
13649,248.0
13650,458.0
13651,1460.0
13652,217.0
13653,2803.0
13654,1522.0
13655,365.0
13656,1615.0
13657,248.0
13658,2073.0
13659,823.0
13660,2772.0
13661,0.0
13662,1040.0
13663,1040.0
13664,365.0
13665,365.0
13666,1584.0
13667,62.0
13668,2042.0
13669,186.0
13670,551.0
13671,124.0
13672,427.0
13673,1739.0
13674,582.0
13675,186.0
13676,155.0
13677,520.0
13678,582.0
13679,1374.0
13680,
13681,
13682,823.0
13683,
13684,217.0
13685,217.0
13686,1887.0
13687,1009.0
13688,
13689,
13690,1281.0
13691,823.0
13692,1071.0
13693,489.0
13694,
13695,916.0
13696,279.0
13697,155.0
13698,155.0
13699,1460.0
13700,279.0
13701,458.0
13702,310.0
13703,854.0
13704,1188.0
13705,1009.0
13706,1887.0
13707,1708.0
13708,458.0
13709,1009.0
13710,1009.0
13711,365.0
13712,1040.0
13713,978.0
13714,365.0
13715,155.0
13716,427.0
13717,823.0
13718,978.0
13719,854.0
13720,916.0
13721,248.0
13722,520.0
13723,427.0
13724,706.0
13725,947.0
13726,124.0
13727,1188.0
13728,489.0
13729,279.0
13730,0.0
13731,0.0
13732,186.0
13733,427.0
13734,248.0
13735,62.0
13736,427.0
13737,186.0
13738,854.0
13739,613.0
13740,2042.0
13741,365.0
13742,365.0
13743,1343.0
13744,1219.0
13745,947.0
13746,644.0
13747,1095.0
13748,0.0
13749,1281.0
13750,730.0
13751,2166.0
13752,489.0
13753,1040.0
13754,1188.0
13755,1739.0
13756,365.0
13757,458.0
13758,248.0
13759,458.0
13760,730.0
13761,854.0
13762,1281.0
13763,1677.0
13764,427.0
13765,2500.0
13766,427.0
13767,885.0
13768,1250.0
13769,730.0
13770,1460.0
13771,613.0
13772,730.0
13773,3471.0
13774,279.0
13775,365.0
13776,341.0
13777,427.0
13778,1312.0
13779,458.0
13780,124.0
13781,365.0
13782,155.0
13783,730.0
13784,155.0
13785,1312.0
13786,1095.0
13787,1250.0
13788,365.0
13789,1188.0
13790,730.0
13791,644.0
13792,365.0
13793,730.0
13794,1436.0
13795,279.0
13796,186.0
13797,675.0
13798,1250.0
13799,217.0
13800,675.0
13801,217.0
13802,155.0
13803,365.0
13804,186.0
13805,124.0
13806,279.0
13807,365.0
13808,1646.0
13809,310.0
13810,427.0
13811,217.0
13812,124.0
13813,310.0
13814,124.0
13815,155.0
13816,186.0
13817,1095.0
13818,217.0
13819,155.0
13820,310.0
13821,217.0
13822,823.0
13823,124.0
13824,613.0
13825,186.0
13826,310.0
13827,1250.0
13828,730.0
13829,730.0
13830,365.0
13831,124.0
13832,124.0
13833,489.0
13834,
13835,
13836,217.0
13837,520.0
13838,365.0
13839,551.0
13840,1739.0
13841,2011.0
13842,613.0
13843,1009.0
13844,644.0
13845,730.0
13846,675.0
13847,489.0
13848,
13849,978.0
13850,0.0
13851,1825.0
13852,365.0
13853,1460.0
13854,1095.0
13855,
13856,706.0
13857,1250.0
13858,341.0
13859,706.0
13860,489.0
13861,730.0
13862,62.0
13863,186.0
13864,155.0
13865,2438.0
13866,1980.0
13867,1281.0
13868,427.0
13869,1949.0
13870,1071.0
13871,2920.0
13872,124.0
13873,730.0
13874,186.0
13875,1009.0
13876,248.0
13877,1739.0
13878,1250.0
13879,2920.0
13880,365.0
13881,1887.0
13882,155.0
13883,3261.0
13884,706.0
13885,1281.0
13886,978.0
13887,1677.0
13888,310.0
13889,885.0
13890,93.0
13891,792.0
13892,93.0
13893,93.0
13894,93.0
13895,427.0
13896,1040.0
13897,916.0
13898,1887.0
13899,155.0
13900,155.0
13901,730.0
13902,279.0
13903,279.0
13904,1312.0
13905,947.0
13906,279.0
13907,885.0
13908,365.0
13909,2469.0
13910,365.0
13911,279.0
13912,823.0
13913,582.0
13914,124.0
13915,520.0
13916,217.0
13917,978.0
13918,62.0
13919,0.0
13920,520.0
13921,885.0
13922,854.0
13923,1739.0
13924,885.0
13925,2190.0
13926,310.0
13927,2073.0
13928,613.0
13929,1677.0
13930,1677.0
13931,365.0
13932,947.0
13933,155.0
13934,1312.0
13935,93.0
13936,124.0
13937,520.0
13938,186.0
13939,1312.0
13940,885.0
13941,551.0
13942,613.0
13943,978.0
13944,730.0
13945,310.0
13946,1095.0
13947,310.0
13948,365.0
13949,279.0
13950,341.0
13951,4170.0
13952,613.0
13953,520.0
13954,365.0
13955,427.0
13956,1095.0
13957,916.0
13958,1095.0
13959,217.0
13960,2376.0
13961,1677.0
13962,
13963,1095.0
13964,823.0
13965,947.0
13966,310.0
13967,310.0
13968,62.0
13969,93.0
13970,1770.0
13971,341.0
13972,427.0
13973,1009.0
13974,489.0
13975,124.0
13976,2469.0
13977,341.0
13978,1188.0
13979,520.0
13980,1219.0
13981,365.0
13982,730.0
13983,1095.0
13984,489.0
13985,124.0
13986,365.0
13987,2073.0
13988,2073.0
13989,2834.0
13990,3013.0
13991,613.0
13992,62.0
13993,551.0
13994,217.0
13995,1071.0
13996,155.0
13997,341.0
13998,341.0
13999,217.0
14000,1040.0
14001,365.0
14002,
14003,2073.0
14004,551.0
14005,4473.0
14006,279.0
14007,124.0
14008,1374.0
14009,365.0
14010,730.0
14011,1219.0
14012,279.0
14013,186.0
14014,365.0
14015,248.0
14016,124.0
14017,2679.0
14018,1677.0
14019,1405.0
14020,1405.0
14021,1009.0
14022,1312.0
14023,1312.0
14024,217.0
14025,1460.0
14026,3230.0
14027,582.0
14028,582.0
14029,947.0
14030,341.0
14031,93.0
14032,2073.0
14033,155.0
14034,1436.0
14035,217.0
14036,155.0
14037,1708.0
14038,582.0
14039,613.0
14040,644.0
14041,1095.0
14042,1009.0
14043,489.0
14044,365.0
14045,365.0
14046,551.0
14047,427.0
14048,706.0
14049,458.0
14050,365.0
14051,2073.0
14052,551.0
14053,947.0
14054,2438.0
14055,124.0
14056,1584.0
14057,365.0
14058,365.0
14059,365.0
14060,1009.0
14061,341.0
14062,1405.0
14063,1157.0
14064,613.0
14065,675.0
14066,885.0
14067,1677.0
14068,
14069,489.0
14070,427.0
14071,730.0
14072,365.0
14073,978.0
14074,2042.0
14075,3137.0
14076,3137.0
14077,427.0
14078,916.0
14079,730.0
14080,1009.0
14081,2011.0
14082,217.0
14083,730.0
14084,310.0
14085,1071.0
14086,
14087,93.0
14088,93.0
14089,613.0
14090,341.0
14091,978.0
14092,93.0
14093,2555.0
14094,1343.0
14095,1460.0
14096,613.0
14097,186.0
14098,93.0
14099,93.0
14100,427.0
14101,4745.0
14102,
14103,1801.0
14104,365.0
14105,706.0
14106,0.0
14107,365.0
14108,
14109,823.0
14110,279.0
14111,
14112,1770.0
14113,613.0
14114,248.0
14115,1250.0
14116,613.0
14117,1374.0
14118,1095.0
14119,
14120,916.0
14121,2190.0
14122,155.0
14123,675.0
14124,1708.0
14125,2438.0
14126,1522.0
14127,730.0
14128,1250.0
14129,
14130,1677.0
14131,279.0
14132,
14133,
14134,217.0
14135,186.0
14136,458.0
14137,675.0
14138,427.0
14139,613.0
14140,730.0
14141,93.0
14142,186.0
14143,
14144,613.0
14145,1677.0
14146,1646.0
14147,
14148,2042.0
14149,310.0
14150,279.0
14151,916.0
14152,613.0
14153,1460.0
14154,2555.0
14155,1095.0
14156,730.0
14157,341.0
14158,582.0
14159,93.0
14160,124.0
14161,2190.0
14162,644.0
14163,1188.0
14164,1646.0
14165,582.0
14166,2469.0
14167,217.0
14168,1887.0
14169,2190.0
14170,365.0
14171,1949.0
14172,520.0
14173,2073.0
14174,613.0
14175,1009.0
14176,93.0
14177,644.0
14178,730.0
14179,582.0
14180,365.0
14181,248.0
14182,124.0
14183,93.0
14184,427.0
14185,
14186,947.0
14187,458.0
14188,427.0
14189,1801.0
14190,365.0
14191,1584.0
14192,155.0
14193,217.0
14194,124.0
14195,279.0
14196,1949.0
14197,0.0
14198,0.0
14199,365.0
14200,792.0
14201,489.0
14202,885.0
14203,1095.0
14204,217.0
14205,582.0
14206,582.0
14207,
14208,1009.0
14209,1522.0
14210,310.0
14211,1825.0
14212,
14213,
14214,279.0
14215,186.0
14216,
14217,365.0
14218,427.0
14219,155.0
14220,1436.0
14221,2500.0
14222,427.0
14223,1009.0
14224,520.0
14225,1312.0
14226,365.0
14227,0.0
14228,1095.0
14229,613.0
14230,186.0
14231,341.0
14232,217.0
14233,
14234,
14235,706.0
14236,279.0
14237,310.0
14238,489.0
14239,1219.0
14240,2469.0
14241,310.0
14242,823.0
14243,489.0
14244,155.0
14245,217.0
14246,2166.0
14247,3137.0
14248,62.0
14249,1095.0
14250,186.0
14251,
14252,1343.0
14253,365.0
14254,155.0
14255,2042.0
14256,520.0
14257,1615.0
14258,1157.0
14259,551.0
14260,520.0
14261,1250.0
14262,155.0
14263,916.0
14264,551.0
14265,155.0
14266,3347.0
14267,248.0
14268,792.0
14269,62.0
14270,155.0
14271,489.0
14272,675.0
14273,1009.0
14274,365.0
14275,2073.0
14276,520.0
14277,365.0
14278,675.0
14279,186.0
14280,217.0
14281,186.0
14282,2283.0
14283,310.0
14284,310.0
14285,124.0
14286,186.0
14287,1374.0
14288,2531.0
14289,613.0
14290,1405.0
14291,730.0
14292,2865.0
14293,2190.0
14294,1825.0
14295,2073.0
14296,217.0
14297,217.0
14298,365.0
14299,2073.0
14300,2252.0
14301,1436.0
14302,217.0
14303,730.0
14304,279.0
14305,675.0
14306,1405.0
14307,1095.0
14308,2073.0
14309,341.0
14310,644.0
14311,520.0
14312,520.0
14313,675.0
14314,2500.0
14315,3106.0
14316,2135.0
14317,341.0
14318,365.0
14319,1739.0
14320,2896.0
14321,279.0
14322,978.0
14323,93.0
14324,885.0
14325,1374.0
14326,2283.0
14327,
14328,1980.0
14329,365.0
14330,3471.0
14331,854.0
14332,
14333,1460.0
14334,730.0
14335,2617.0
